DATA_DATE,FUELSUP,ENERGY_GWH,TIMESTAMP
8/15/2019 0:00,อื่นๆ (TNB+LTK),11.7,8/16/2019 13:30
8/16/2019 0:00,อื่นๆ (TNB+LTK),10.4,8/17/2019 13:30
8/17/2019 0:00,อื่นๆ (TNB+LTK),10.2,8/18/2019 13:30
8/18/2019 0:00,อื่นๆ (TNB+LTK),10.3,8/19/2019 13:30
8/19/2019 0:00,อื่นๆ (TNB+LTK),11.5,8/20/2019 13:30
8/20/2019 0:00,อื่นๆ (TNB+LTK),6.9,8/21/2019 13:30
8/21/2019 0:00,อื่นๆ (TNB+LTK),10.1,8/22/2019 13:30
8/22/2019 0:00,อื่นๆ (TNB+LTK),10,8/23/2019 13:30
8/23/2019 0:00,อื่นๆ (TNB+LTK),11,8/24/2019 13:30
8/24/2019 0:00,อื่นๆ (TNB+LTK),11.1,8/25/2019 13:30
8/25/2019 0:00,อื่นๆ (TNB+LTK),10.7,8/26/2019 13:30
8/26/2019 0:00,อื่นๆ (TNB+LTK),10.9,8/27/2019 13:30
8/27/2019 0:00,อื่นๆ (TNB+LTK),10.3,8/28/2019 13:30
8/28/2019 0:00,อื่นๆ (TNB+LTK),10.9,8/29/2019 13:30
8/29/2019 0:00,อื่นๆ (TNB+LTK),12.2,8/30/2019 13:30
8/30/2019 0:00,อื่นๆ (TNB+LTK),11.4,8/31/2019 13:30
8/31/2019 0:00,อื่นๆ (TNB+LTK),13.2,9/1/2019 13:29
9/1/2019 0:00,อื่นๆ (TNB+LTK),9.3,9/2/2019 13:30
9/2/2019 0:00,อื่นๆ (TNB+LTK),9.8,9/3/2019 13:30
9/3/2019 0:00,อื่นๆ (TNB+LTK),11.2,9/4/2019 13:30
9/4/2019 0:00,อื่นๆ (TNB+LTK),11.4,9/5/2019 13:30
9/5/2019 0:00,อื่นๆ (TNB+LTK),12,9/6/2019 13:30
9/6/2019 0:00,อื่นๆ (TNB+LTK),11.9,9/7/2019 13:30
9/7/2019 0:00,อื่นๆ (TNB+LTK),5.5,9/8/2019 13:30
9/8/2019 0:00,อื่นๆ (TNB+LTK),3.7,9/9/2019 13:30
9/9/2019 0:00,อื่นๆ (TNB+LTK),4.6,9/10/2019 13:30
9/10/2019 0:00,อื่นๆ (TNB+LTK),8.7,9/11/2019 13:30
9/11/2019 0:00,อื่นๆ (TNB+LTK),9.1,9/12/2019 13:30
9/12/2019 0:00,อื่นๆ (TNB+LTK),10.8,9/13/2019 13:30
9/13/2019 0:00,อื่นๆ (TNB+LTK),11.2,9/14/2019 13:30
9/14/2019 0:00,อื่นๆ (TNB+LTK),2.7,9/15/2019 13:30
9/15/2019 0:00,อื่นๆ (TNB+LTK),5.9,9/16/2019 13:30
9/16/2019 0:00,อื่นๆ (TNB+LTK),5.5,9/17/2019 13:30
9/17/2019 0:00,อื่นๆ (TNB+LTK),6.8,9/18/2019 13:30
9/18/2019 0:00,อื่นๆ (TNB+LTK),3.1,9/19/2019 13:30
9/19/2019 0:00,อื่นๆ (TNB+LTK),6.2,9/20/2019 13:30
9/20/2019 0:00,อื่นๆ (TNB+LTK),4.8,9/21/2019 13:30
9/21/2019 0:00,อื่นๆ (TNB+LTK),6.3,9/22/2019 13:30
9/22/2019 0:00,อื่นๆ (TNB+LTK),2.9,9/23/2019 13:30
9/23/2019 0:00,อื่นๆ (TNB+LTK),6.6,9/24/2019 13:30
9/24/2019 0:00,อื่นๆ (TNB+LTK),8.6,9/25/2019 13:30
9/25/2019 0:00,อื่นๆ (TNB+LTK),4.4,9/26/2019 13:30
9/26/2019 0:00,อื่นๆ (TNB+LTK),4.7,9/27/2019 13:30
9/27/2019 0:00,อื่นๆ (TNB+LTK),2.2,9/28/2019 13:30
9/28/2019 0:00,อื่นๆ (TNB+LTK),3.8,9/29/2019 13:30
9/29/2019 0:00,อื่นๆ (TNB+LTK),5.1,9/30/2019 13:30
9/30/2019 0:00,อื่นๆ (TNB+LTK),4.1,10/1/2019 13:30
10/1/2019 0:00,อื่นๆ (TNB+LTK),1.9,10/2/2019 13:30
10/2/2019 0:00,อื่นๆ (TNB+LTK),5.5,10/3/2019 13:30
10/3/2019 0:00,อื่นๆ (TNB+LTK),6.1,10/4/2019 13:30
10/4/2019 0:00,อื่นๆ (TNB+LTK),2.4,10/5/2019 13:30
10/5/2019 0:00,อื่นๆ (TNB+LTK),4,10/6/2019 13:30
10/6/2019 0:00,อื่นๆ (TNB+LTK),3.4,10/7/2019 13:30
10/7/2019 0:00,อื่นๆ (TNB+LTK),3.2,10/8/2019 13:30
10/8/2019 0:00,อื่นๆ (TNB+LTK),3,10/9/2019 13:30
10/9/2019 0:00,อื่นๆ (TNB+LTK),3.2,10/10/2019 13:30
10/10/2019 0:00,อื่นๆ (TNB+LTK),6.4,10/11/2019 13:30
10/11/2019 0:00,อื่นๆ (TNB+LTK),2,10/12/2019 13:30
10/12/2019 0:00,อื่นๆ (TNB+LTK),-0.4,10/13/2019 13:30
10/13/2019 0:00,อื่นๆ (TNB+LTK),-0.5,10/14/2019 13:30
10/14/2019 0:00,อื่นๆ (TNB+LTK),0.7,10/15/2019 13:30
10/15/2019 0:00,อื่นๆ (TNB+LTK),4.1,10/16/2019 13:30
10/16/2019 0:00,อื่นๆ (TNB+LTK),4.1,10/17/2019 13:30
10/17/2019 0:00,อื่นๆ (TNB+LTK),0.2,10/18/2019 13:30
10/18/2019 0:00,อื่นๆ (TNB+LTK),0.4,10/19/2019 13:30
10/19/2019 0:00,อื่นๆ (TNB+LTK),0.3,10/20/2019 13:30
10/20/2019 0:00,อื่นๆ (TNB+LTK),-1.1,10/21/2019 13:30
10/21/2019 0:00,อื่นๆ (TNB+LTK),1.7,10/22/2019 13:30
10/22/2019 0:00,อื่นๆ (TNB+LTK),1,10/23/2019 13:30
10/23/2019 0:00,อื่นๆ (TNB+LTK),1.5,10/24/2019 13:30
10/24/2019 0:00,อื่นๆ (TNB+LTK),0.2,10/25/2019 13:30
10/25/2019 0:00,อื่นๆ (TNB+LTK),0.1,10/26/2019 13:30
10/26/2019 0:00,อื่นๆ (TNB+LTK),2.2,10/27/2019 13:30
10/27/2019 0:00,อื่นๆ (TNB+LTK),-1.7,10/28/2019 13:30
10/28/2019 0:00,อื่นๆ (TNB+LTK),1.5,10/29/2019 13:30
10/29/2019 0:00,อื่นๆ (TNB+LTK),2.9,10/30/2019 13:30
10/30/2019 0:00,อื่นๆ (TNB+LTK),2.2,10/31/2019 13:30
10/31/2019 0:00,อื่นๆ (TNB+LTK),2.1,11/1/2019 13:30
11/1/2019 0:00,อื่นๆ (TNB+LTK),-4.9,11/2/2019 13:30
11/2/2019 0:00,อื่นๆ (TNB+LTK),1.4,11/3/2019 13:30
11/3/2019 0:00,อื่นๆ (TNB+LTK),-4.1,11/4/2019 13:30
11/4/2019 0:00,อื่นๆ (TNB+LTK),0.9,11/5/2019 13:30
11/5/2019 0:00,อื่นๆ (TNB+LTK),2,11/6/2019 13:30
11/6/2019 0:00,อื่นๆ (TNB+LTK),1.6,11/7/2019 13:30
11/7/2019 0:00,อื่นๆ (TNB+LTK),-5.5,11/8/2019 13:30
11/8/2019 0:00,อื่นๆ (TNB+LTK),0.2,11/9/2019 13:30
11/9/2019 0:00,อื่นๆ (TNB+LTK),-0.4,11/10/2019 13:30
11/10/2019 0:00,อื่นๆ (TNB+LTK),0.5,11/11/2019 13:30
11/11/2019 0:00,อื่นๆ (TNB+LTK),0.2,11/12/2019 13:30
11/12/2019 0:00,อื่นๆ (TNB+LTK),-2.6,11/13/2019 13:30
11/13/2019 0:00,อื่นๆ (TNB+LTK),1.9,11/14/2019 13:30
11/14/2019 0:00,อื่นๆ (TNB+LTK),1.7,11/15/2019 13:30
11/15/2019 0:00,อื่นๆ (TNB+LTK),0.5,11/16/2019 13:30
11/16/2019 0:00,อื่นๆ (TNB+LTK),0.7,11/17/2019 13:30
11/17/2019 0:00,อื่นๆ (TNB+LTK),-1.1,11/18/2019 13:30
11/18/2019 0:00,อื่นๆ (TNB+LTK),1.4,11/19/2019 13:30
11/19/2019 0:00,อื่นๆ (TNB+LTK),3.7,11/20/2019 13:30
11/20/2019 0:00,อื่นๆ (TNB+LTK),3.7,11/21/2019 13:30
11/21/2019 0:00,อื่นๆ (TNB+LTK),-0.5,11/22/2019 13:30
11/22/2019 0:00,อื่นๆ (TNB+LTK),-2.5,11/23/2019 13:30
11/23/2019 0:00,อื่นๆ (TNB+LTK),-1.8,11/24/2019 13:30
11/24/2019 0:00,อื่นๆ (TNB+LTK),1.4,11/25/2019 13:30
11/25/2019 0:00,อื่นๆ (TNB+LTK),2.1,11/26/2019 13:30
11/26/2019 0:00,อื่นๆ (TNB+LTK),0.8,11/27/2019 13:30
11/27/2019 0:00,อื่นๆ (TNB+LTK),-1.1,11/28/2019 13:30
11/29/2019 0:00,อื่นๆ (TNB+LTK),1.2,11/30/2019 13:30
11/30/2019 0:00,อื่นๆ (TNB+LTK),2.9,12/1/2019 13:30
12/1/2019 0:00,อื่นๆ (TNB+LTK),-1.5,12/2/2019 13:30
12/2/2019 0:00,อื่นๆ (TNB+LTK),-2,12/3/2019 13:30
12/3/2019 0:00,อื่นๆ (TNB+LTK),0.4,12/4/2019 13:30
12/4/2019 0:00,อื่นๆ (TNB+LTK),1.5,12/5/2019 13:30
12/5/2019 0:00,อื่นๆ (TNB+LTK),-1.2,12/6/2019 13:30
12/7/2019 0:00,อื่นๆ (TNB+LTK),0.2,12/8/2019 13:30
12/8/2019 0:00,อื่นๆ (TNB+LTK),-0.6,12/9/2019 13:30
12/9/2019 0:00,อื่นๆ (TNB+LTK),0.7,12/10/2019 13:30
12/10/2019 0:00,อื่นๆ (TNB+LTK),1.5,12/11/2019 13:30
12/11/2019 0:00,อื่นๆ (TNB+LTK),1.3,12/12/2019 13:30
12/12/2019 0:00,อื่นๆ (TNB+LTK),-0.9,12/13/2019 13:30
12/13/2019 0:00,อื่นๆ (TNB+LTK),-1.1,12/14/2019 13:30
12/14/2019 0:00,อื่นๆ (TNB+LTK),-0.5,12/15/2019 13:30
12/15/2019 0:00,อื่นๆ (TNB+LTK),0.8,12/16/2019 13:30
12/16/2019 0:00,อื่นๆ (TNB+LTK),3,12/17/2019 13:30
12/17/2019 0:00,อื่นๆ (TNB+LTK),-1.2,12/18/2019 13:30
12/18/2019 0:00,อื่นๆ (TNB+LTK),-0.9,12/19/2019 13:30
12/19/2019 0:00,อื่นๆ (TNB+LTK),-0.6,12/20/2019 13:30
12/20/2019 0:00,อื่นๆ (TNB+LTK),0.6,12/21/2019 13:30
12/21/2019 0:00,อื่นๆ (TNB+LTK),1.4,12/22/2019 13:30
12/22/2019 0:00,อื่นๆ (TNB+LTK),-0.1,12/23/2019 13:30
12/23/2019 0:00,อื่นๆ (TNB+LTK),1.1,12/24/2019 13:30
12/24/2019 0:00,อื่นๆ (TNB+LTK),-0.8,12/25/2019 13:30
12/25/2019 0:00,อื่นๆ (TNB+LTK),0.7,12/26/2019 13:30
12/26/2019 0:00,อื่นๆ (TNB+LTK),0.3,12/27/2019 13:30
12/27/2019 0:00,อื่นๆ (TNB+LTK),0.8,12/28/2019 13:30
12/29/2019 0:00,อื่นๆ (TNB+LTK),0.8,12/30/2019 13:30
12/30/2019 0:00,อื่นๆ (TNB+LTK),0.9,12/31/2019 13:30
12/31/2019 0:00,อื่นๆ (TNB+LTK),2.2,1/1/2020 13:30
1/1/2020 0:00,อื่นๆ (TNB+LTK),0.7,1/2/2020 13:30
1/2/2020 0:00,อื่นๆ (TNB+LTK),1.2,1/3/2020 13:30
1/3/2020 0:00,อื่นๆ (TNB+LTK),3.7,1/4/2020 13:30
1/4/2020 0:00,อื่นๆ (TNB+LTK),-0.5,1/5/2020 13:30
1/5/2020 0:00,อื่นๆ (TNB+LTK),0.9,1/6/2020 13:30
1/6/2020 0:00,อื่นๆ (TNB+LTK),0.9,1/7/2020 13:30
1/7/2020 0:00,อื่นๆ (TNB+LTK),2,1/8/2020 13:30
1/8/2020 0:00,อื่นๆ (TNB+LTK),0.8,1/9/2020 13:30
1/9/2020 0:00,อื่นๆ (TNB+LTK),2.3,1/10/2020 13:30
1/10/2020 0:00,อื่นๆ (TNB+LTK),-0.1,1/11/2020 13:30
1/11/2020 0:00,อื่นๆ (TNB+LTK),-1.7,1/12/2020 13:30
1/12/2020 0:00,อื่นๆ (TNB+LTK),0.2,1/13/2020 13:30
1/13/2020 0:00,อื่นๆ (TNB+LTK),1.7,1/14/2020 13:30
1/14/2020 0:00,อื่นๆ (TNB+LTK),2.8,1/15/2020 13:30
1/15/2020 0:00,อื่นๆ (TNB+LTK),0.5,1/16/2020 13:30
1/16/2020 0:00,อื่นๆ (TNB+LTK),2.5,1/17/2020 13:30
1/17/2020 0:00,อื่นๆ (TNB+LTK),-1.2,1/18/2020 13:30
1/18/2020 0:00,อื่นๆ (TNB+LTK),0.3,1/19/2020 13:30
1/19/2020 0:00,อื่นๆ (TNB+LTK),-0.9,1/20/2020 13:30
1/20/2020 0:00,อื่นๆ (TNB+LTK),2.3,1/21/2020 13:30
1/21/2020 0:00,อื่นๆ (TNB+LTK),1.8,1/22/2020 13:30
1/22/2020 0:00,อื่นๆ (TNB+LTK),0.6,1/23/2020 6:00
1/23/2020 0:00,อื่นๆ (TNB+LTK),-2.9,1/24/2020 13:30
1/24/2020 0:00,อื่นๆ (TNB+LTK),-0.6,1/25/2020 13:30
1/26/2020 0:00,อื่นๆ (TNB+LTK),-0.4,1/27/2020 13:30
1/27/2020 0:00,อื่นๆ (TNB+LTK),0.3,1/28/2020 13:30
1/28/2020 0:00,อื่นๆ (TNB+LTK),0.7,1/29/2020 13:30
1/29/2020 0:00,อื่นๆ (TNB+LTK),0.6,1/30/2020 13:30
1/30/2020 0:00,อื่นๆ (TNB+LTK),0.6,1/31/2020 13:30
1/31/2020 0:00,อื่นๆ (TNB+LTK),-0.4,2/1/2020 13:30
2/1/2020 0:00,อื่นๆ (TNB+LTK),0.6,2/2/2020 13:30
2/2/2020 0:00,อื่นๆ (TNB+LTK),-0.4,2/3/2020 13:30
2/3/2020 0:00,อื่นๆ (TNB+LTK),1.1,2/4/2020 13:30
2/4/2020 0:00,อื่นๆ (TNB+LTK),-0.4,2/5/2020 13:30
2/5/2020 0:00,อื่นๆ (TNB+LTK),0.2,2/6/2020 13:30
2/6/2020 0:00,อื่นๆ (TNB+LTK),0.1,2/7/2020 13:30
2/7/2020 0:00,อื่นๆ (TNB+LTK),0.2,2/8/2020 13:30
2/8/2020 0:00,อื่นๆ (TNB+LTK),0.9,2/9/2020 13:30
2/9/2020 0:00,อื่นๆ (TNB+LTK),-1.9,2/10/2020 13:30
2/10/2020 0:00,อื่นๆ (TNB+LTK),3.4,2/11/2020 13:30
2/11/2020 0:00,อื่นๆ (TNB+LTK),2,2/12/2020 13:30
2/12/2020 0:00,อื่นๆ (TNB+LTK),-0.3,2/13/2020 13:30
2/13/2020 0:00,อื่นๆ (TNB+LTK),-0.9,2/14/2020 13:30
2/14/2020 0:00,อื่นๆ (TNB+LTK),0.9,2/15/2020 13:30
2/15/2020 0:00,อื่นๆ (TNB+LTK),0.2,2/16/2020 13:30
2/16/2020 0:00,อื่นๆ (TNB+LTK),-1.6,2/17/2020 13:30
2/17/2020 0:00,อื่นๆ (TNB+LTK),0.7,2/18/2020 13:30
2/18/2020 0:00,อื่นๆ (TNB+LTK),0.6,2/19/2020 13:30
2/19/2020 0:00,อื่นๆ (TNB+LTK),0.6,2/20/2020 13:30
2/20/2020 0:00,อื่นๆ (TNB+LTK),0.3,2/21/2020 13:30
2/21/2020 0:00,อื่นๆ (TNB+LTK),0.7,2/22/2020 13:30
2/22/2020 0:00,อื่นๆ (TNB+LTK),1.3,2/23/2020 13:30
2/23/2020 0:00,อื่นๆ (TNB+LTK),-1.1,2/24/2020 13:30
2/24/2020 0:00,อื่นๆ (TNB+LTK),-0.1,2/25/2020 13:30
2/25/2020 0:00,อื่นๆ (TNB+LTK),2.9,2/26/2020 13:30
2/26/2020 0:00,อื่นๆ (TNB+LTK),3.2,2/27/2020 13:30
2/27/2020 0:00,อื่นๆ (TNB+LTK),-0.6,2/28/2020 6:00
2/28/2020 0:00,อื่นๆ (TNB+LTK),2.3,2/29/2020 13:30
2/29/2020 0:00,อื่นๆ (TNB+LTK),-1.7,3/1/2020 13:30
3/1/2020 0:00,อื่นๆ (TNB+LTK),3,3/2/2020 13:30
3/2/2020 0:00,อื่นๆ (TNB+LTK),-0.1,3/3/2020 13:30
3/3/2020 0:00,อื่นๆ (TNB+LTK),0.9,3/4/2020 13:30
3/4/2020 0:00,อื่นๆ (TNB+LTK),1,3/5/2020 13:30
3/5/2020 0:00,อื่นๆ (TNB+LTK),1.2,3/6/2020 13:30
3/6/2020 0:00,อื่นๆ (TNB+LTK),1.2,3/7/2020 13:30
3/7/2020 0:00,อื่นๆ (TNB+LTK),3.3,3/8/2020 13:30
3/8/2020 0:00,อื่นๆ (TNB+LTK),-2.9,3/9/2020 13:30
3/9/2020 0:00,อื่นๆ (TNB+LTK),0.4,3/10/2020 13:30
3/10/2020 0:00,อื่นๆ (TNB+LTK),0.6,3/11/2020 13:30
3/11/2020 0:00,อื่นๆ (TNB+LTK),0.8,3/12/2020 13:30
3/12/2020 0:00,อื่นๆ (TNB+LTK),2.5,3/13/2020 13:30
3/14/2020 0:00,อื่นๆ (TNB+LTK),2.4,3/15/2020 13:30
3/15/2020 0:00,อื่นๆ (TNB+LTK),-3,3/16/2020 13:30
3/16/2020 0:00,อื่นๆ (TNB+LTK),2.2,3/17/2020 13:30
3/17/2020 0:00,อื่นๆ (TNB+LTK),1.5,3/18/2020 13:30
3/18/2020 0:00,อื่นๆ (TNB+LTK),-3.1,3/19/2020 13:30
3/19/2020 0:00,อื่นๆ (TNB+LTK),0.5,3/20/2020 13:30
3/20/2020 0:00,อื่นๆ (TNB+LTK),0.8,3/21/2020 13:30
3/21/2020 0:00,อื่นๆ (TNB+LTK),1.4,3/22/2020 13:30
3/22/2020 0:00,อื่นๆ (TNB+LTK),1.4,3/23/2020 13:30
3/23/2020 0:00,อื่นๆ (TNB+LTK),-0.6,3/24/2020 13:30
3/24/2020 0:00,อื่นๆ (TNB+LTK),0.1,3/25/2020 13:30
3/25/2020 0:00,อื่นๆ (TNB+LTK),1.3,3/26/2020 13:30
3/26/2020 0:00,อื่นๆ (TNB+LTK),1.7,3/27/2020 13:30
3/27/2020 0:00,อื่นๆ (TNB+LTK),2.3,3/28/2020 13:30
3/28/2020 0:00,อื่นๆ (TNB+LTK),3.8,3/29/2020 13:30
3/29/2020 0:00,อื่นๆ (TNB+LTK),0.5,3/30/2020 13:30
3/30/2020 0:00,อื่นๆ (TNB+LTK),-1.6,3/31/2020 13:30
3/31/2020 0:00,อื่นๆ (TNB+LTK),1.6,4/1/2020 13:30
4/1/2020 0:00,อื่นๆ (TNB+LTK),0.4,4/2/2020 13:30
4/2/2020 0:00,อื่นๆ (TNB+LTK),-0.4,4/3/2020 13:30
4/3/2020 0:00,อื่นๆ (TNB+LTK),0.5,4/4/2020 13:30
4/4/2020 0:00,อื่นๆ (TNB+LTK),6,4/5/2020 13:30
4/5/2020 0:00,อื่นๆ (TNB+LTK),-5.8,4/6/2020 13:30
4/6/2020 0:00,อื่นๆ (TNB+LTK),3.8,4/7/2020 13:30
4/7/2020 0:00,อื่นๆ (TNB+LTK),1.9,4/8/2020 13:30
4/8/2020 0:00,อื่นๆ (TNB+LTK),2.6,4/9/2020 13:30
4/9/2020 0:00,อื่นๆ (TNB+LTK),3.1,4/10/2020 13:30
4/10/2020 0:00,อื่นๆ (TNB+LTK),1.8,4/11/2020 13:30
4/11/2020 0:00,อื่นๆ (TNB+LTK),2.1,4/12/2020 13:30
4/12/2020 0:00,อื่นๆ (TNB+LTK),0.6,4/13/2020 13:30
4/13/2020 0:00,อื่นๆ (TNB+LTK),4.5,4/14/2020 13:30
4/14/2020 0:00,อื่นๆ (TNB+LTK),5.6,4/15/2020 13:30
4/15/2020 0:00,อื่นๆ (TNB+LTK),5.6,4/16/2020 13:30
4/16/2020 0:00,อื่นๆ (TNB+LTK),1.4,4/17/2020 13:30
4/17/2020 0:00,อื่นๆ (TNB+LTK),1.7,4/18/2020 13:30
4/18/2020 0:00,อื่นๆ (TNB+LTK),3.2,4/19/2020 13:30
4/19/2020 0:00,อื่นๆ (TNB+LTK),-0.9,4/20/2020 13:30
4/20/2020 0:00,อื่นๆ (TNB+LTK),6,4/21/2020 13:30
4/21/2020 0:00,อื่นๆ (TNB+LTK),3.5,4/22/2020 13:30
4/22/2020 0:00,อื่นๆ (TNB+LTK),-1,4/23/2020 13:30
4/23/2020 0:00,อื่นๆ (TNB+LTK),2.5,4/24/2020 13:30
4/24/2020 0:00,อื่นๆ (TNB+LTK),6.7,4/25/2020 13:30
4/25/2020 0:00,อื่นๆ (TNB+LTK),2,4/26/2020 13:30
4/26/2020 0:00,อื่นๆ (TNB+LTK),5.8,4/27/2020 13:30
4/27/2020 0:00,อื่นๆ (TNB+LTK),0.7,4/28/2020 13:30
4/28/2020 0:00,อื่นๆ (TNB+LTK),2.9,4/29/2020 13:30
4/29/2020 0:00,อื่นๆ (TNB+LTK),2.7,4/30/2020 13:30
4/30/2020 0:00,อื่นๆ (TNB+LTK),1.3,5/1/2020 13:30
5/1/2020 0:00,อื่นๆ (TNB+LTK),1.9,5/2/2020 13:30
5/2/2020 0:00,อื่นๆ (TNB+LTK),3.7,5/3/2020 13:30
5/3/2020 0:00,อื่นๆ (TNB+LTK),0.5,5/4/2020 13:30
5/4/2020 0:00,อื่นๆ (TNB+LTK),2.5,5/5/2020 13:30
5/5/2020 0:00,อื่นๆ (TNB+LTK),0.2,5/6/2020 13:30
5/6/2020 0:00,อื่นๆ (TNB+LTK),1.2,5/7/2020 13:30
5/7/2020 0:00,อื่นๆ (TNB+LTK),0.9,5/8/2020 13:30
5/8/2020 0:00,อื่นๆ (TNB+LTK),0.7,5/9/2020 13:30
5/9/2020 0:00,อื่นๆ (TNB+LTK),4.4,5/10/2020 13:30
5/11/2020 0:00,อื่นๆ (TNB+LTK),-0.8,5/12/2020 13:30
5/12/2020 0:00,อื่นๆ (TNB+LTK),1.5,5/13/2020 13:30
5/13/2020 0:00,อื่นๆ (TNB+LTK),1,5/14/2020 13:30
5/15/2020 0:00,อื่นๆ (TNB+LTK),1.3,5/16/2020 13:30
5/16/2020 0:00,อื่นๆ (TNB+LTK),3.1,5/17/2020 13:30
5/17/2020 0:00,อื่นๆ (TNB+LTK),-4.9,5/18/2020 13:30
5/18/2020 0:00,อื่นๆ (TNB+LTK),0.2,5/19/2020 13:30
5/19/2020 0:00,อื่นๆ (TNB+LTK),0.9,5/20/2020 13:30
5/20/2020 0:00,อื่นๆ (TNB+LTK),0.9,5/21/2020 13:30
5/21/2020 0:00,อื่นๆ (TNB+LTK),1.2,5/22/2020 13:30
5/22/2020 0:00,อื่นๆ (TNB+LTK),2.4,5/23/2020 13:30
5/23/2020 0:00,อื่นๆ (TNB+LTK),0.7,5/24/2020 13:30
5/24/2020 0:00,อื่นๆ (TNB+LTK),-1,5/25/2020 13:30
5/25/2020 0:00,อื่นๆ (TNB+LTK),0.6,5/26/2020 13:30
5/26/2020 0:00,อื่นๆ (TNB+LTK),1.4,5/27/2020 13:30
5/27/2020 0:00,อื่นๆ (TNB+LTK),3.1,5/28/2020 13:30
5/28/2020 0:00,อื่นๆ (TNB+LTK),2.2,5/29/2020 13:30
5/29/2020 0:00,อื่นๆ (TNB+LTK),-3.3,5/30/2020 13:30
5/30/2020 0:00,อื่นๆ (TNB+LTK),2,5/31/2020 13:30
5/31/2020 0:00,อื่นๆ (TNB+LTK),-0.2,6/1/2020 13:30
6/1/2020 0:00,อื่นๆ (TNB+LTK),1.1,6/2/2020 13:30
6/2/2020 0:00,อื่นๆ (TNB+LTK),0.1,6/3/2020 13:30
6/3/2020 0:00,อื่นๆ (TNB+LTK),-1,6/4/2020 13:30
6/4/2020 0:00,อื่นๆ (TNB+LTK),2.8,6/5/2020 13:30
6/5/2020 0:00,อื่นๆ (TNB+LTK),-0.7,6/6/2020 13:30
6/6/2020 0:00,อื่นๆ (TNB+LTK),0.3,6/7/2020 13:30
6/7/2020 0:00,อื่นๆ (TNB+LTK),1.4,6/8/2020 13:30
6/8/2020 0:00,อื่นๆ (TNB+LTK),3.2,6/9/2020 13:30
6/9/2020 0:00,อื่นๆ (TNB+LTK),0.7,6/10/2020 13:30
6/10/2020 0:00,อื่นๆ (TNB+LTK),-1.4,6/11/2020 13:30
6/11/2020 0:00,อื่นๆ (TNB+LTK),0.8,6/12/2020 13:30
6/12/2020 0:00,อื่นๆ (TNB+LTK),-1.2,6/13/2020 13:30
6/13/2020 0:00,อื่นๆ (TNB+LTK),-4.8,6/14/2020 13:30
6/14/2020 0:00,อื่นๆ (TNB+LTK),0.3,6/15/2020 13:30
6/15/2020 0:00,อื่นๆ (TNB+LTK),0.1,6/16/2020 13:30
6/16/2020 0:00,อื่นๆ (TNB+LTK),3.7,6/17/2020 13:30
6/17/2020 0:00,อื่นๆ (TNB+LTK),6.8,6/18/2020 13:30
6/18/2020 0:00,อื่นๆ (TNB+LTK),9.7,6/19/2020 13:30
6/19/2020 0:00,อื่นๆ (TNB+LTK),7.7,6/20/2020 13:30
6/20/2020 0:00,อื่นๆ (TNB+LTK),9.8,6/21/2020 13:30
6/21/2020 0:00,อื่นๆ (TNB+LTK),1.4,6/22/2020 13:30
6/22/2020 0:00,อื่นๆ (TNB+LTK),2.9,6/23/2020 13:30
6/23/2020 0:00,อื่นๆ (TNB+LTK),-1.6,6/24/2020 13:30
6/24/2020 0:00,อื่นๆ (TNB+LTK),2.3,6/25/2020 13:30
6/25/2020 0:00,อื่นๆ (TNB+LTK),1.7,6/26/2020 13:30
6/26/2020 0:00,อื่นๆ (TNB+LTK),-1.8,6/27/2020 13:30
6/27/2020 0:00,อื่นๆ (TNB+LTK),1.3,6/28/2020 13:30
6/28/2020 0:00,อื่นๆ (TNB+LTK),0.8,6/29/2020 13:30
6/29/2020 0:00,อื่นๆ (TNB+LTK),4.8,6/30/2020 13:30
6/30/2020 0:00,อื่นๆ (TNB+LTK),4.9,7/1/2020 13:30
7/1/2020 0:00,อื่นๆ (TNB+LTK),-0.6,7/2/2020 13:30
7/2/2020 0:00,อื่นๆ (TNB+LTK),3.4,7/3/2020 13:30
7/3/2020 0:00,อื่นๆ (TNB+LTK),2.9,7/4/2020 13:30
7/4/2020 0:00,อื่นๆ (TNB+LTK),5.1,7/5/2020 13:30
7/5/2020 0:00,อื่นๆ (TNB+LTK),5,7/6/2020 13:30
7/6/2020 0:00,อื่นๆ (TNB+LTK),3.9,7/7/2020 13:30
7/7/2020 0:00,อื่นๆ (TNB+LTK),6.4,7/8/2020 13:30
7/8/2020 0:00,อื่นๆ (TNB+LTK),7.4,7/9/2020 13:30
7/9/2020 0:00,อื่นๆ (TNB+LTK),7.6,7/10/2020 13:30
7/10/2020 0:00,อื่นๆ (TNB+LTK),2,7/11/2020 13:30
7/11/2020 0:00,อื่นๆ (TNB+LTK),4.5,7/12/2020 13:30
7/12/2020 0:00,อื่นๆ (TNB+LTK),5.7,7/13/2020 13:30
7/13/2020 0:00,อื่นๆ (TNB+LTK),7.9,7/14/2020 13:30
7/14/2020 0:00,อื่นๆ (TNB+LTK),11.9,7/15/2020 13:30
7/15/2020 0:00,อื่นๆ (TNB+LTK),11,7/16/2020 13:30
7/16/2020 0:00,อื่นๆ (TNB+LTK),7.2,7/17/2020 13:30
7/17/2020 0:00,อื่นๆ (TNB+LTK),7,7/18/2020 13:30
7/18/2020 0:00,อื่นๆ (TNB+LTK),10,7/19/2020 13:30
